0 13 5.994928994359398
0 64 5.370691237951996
0 46 1.1850119444536689
0 99 2.549644936068308
0 12 1.710218888233409
0 57 8.579483164651291
0 1 6.459174112989521
0 97 6.007328790849487
0 78 3.9902210389932935
0 3 3.7003286691091075
0 42 5.146336967336143
0 77 5.627715113594202
0 73 0.043599608755501285
0 51 1.2669277559941494
0 29 6.999916114232611
0 14 5.501183213393823
0 94 1.6091557927455946
0 52 5.824219877754038
1 65 1.5681317659372374
1 25 6.0792124987105955
1 51 0.5853485380517154
1 95 7.363673252137738
1 35 2.0500165039916975
1 27 3.2708627103765044
1 28 4.654098854295416
1 77 7.331090589816682
1 47 2.616555942031431
1 16 9.84833645223129
1 89 4.563585364136431
1 37 2.400742504298594
1 14 0.5245726032819176
1 70 5.156925895941126
1 88 5.189205787830221
1 41 5.558046945193983
1 59 9.772728772149259
1 60 9.91126164397321
1 38 4.639538244087006
1 75 1.2708968468279769
1 90 2.342330831561741
1 67 5.265979989206517
1 62 7.0589278178005905
2 23 7.823915113200911
2 3 2.736308083274915
2 74 3.192188870175594
2 43 3.397930299001042
2 27 3.640511977266879
2 79 8.92890760405378
2 65 3.5995285128463186
2 28 1.584211285877678
2 89 3.87213896091654
2 45 0.058226039936902785
2 26 5.571653756047069
2 52 2.995713203389175
2 32 7.807340212294287
2 6 7.673013868296074
2 39 5.764218114422124
2 55 7.8026282468471075
2 69 4.5701303895594245
2 83 3.461183270034076
3 73 4.655744808833581
3 56 5.606965145994991
3 85 9.605773610731623
3 77 0.512876229998912
3 47 6.393811896882705
3 59 2.81830201571264
3 55 6.287197726284552
3 53 8.80260447912843
3 92 9.201080697214143
3 81 6.070073706129602
3 99 8.133723680846213
3 78 3.7489740800783933
3 24 5.190339246178624
3 80 8.524518440444789
3 64 5.722481121442653
3 14 8.748648895758894
3 32 8.101555541803249
4 82 7.525092916883277
4 31 3.4944643639071096
4 18 3.3273726862983755
4 67 7.121715217185791
4 85 0.25058233309885325
4 52 4.9022180341275305
4 64 8.877700380151403
4 33 7.6610120658274115
4 12 5.420269121474696
4 90 9.909619716785475
4 54 5.667455320409415
4 57 5.728822670590132
4 34 0.6670655528229685
4 80 2.6558677984920145
4 79 5.6807518069077165
4 19 7.596915785125956
4 6 6.713415608210686
4 22 9.67160347220749
4 21 6.9532298989213945
4 30 4.897921730354369
5 92 3.0296280440996917
5 17 9.660291593765821
5 56 6.733310674715682
5 31 1.536739544969855
5 20 5.193385341847915
5 35 2.028541868850675
5 47 7.058431153977921
5 77 1.8449645626630573
5 7 5.4676201606201715
5 87 3.5398750598125384
5 51 3.4971211926776027
5 95 3.476158454110946
5 45 4.749725503970291
5 50 3.339918734094124
5 9 8.242680440881655
5 75 3.2295869526206964
5 28 8.847527451297733
5 22 6.921202812048136
5 85 1.1012358816212664
6 51 7.3250458557743485
6 75 9.086890600904201
6 40 2.720665166329642
6 39 7.434139096849885
6 88 6.6588137491564625
6 86 8.231640262125952
6 77 6.513037685988207
6 11 3.615991726996788
6 63 4.6989849305656985
6 57 2.805994457386576
6 98 2.2199087014632735
6 28 5.602354240291846
6 43 3.765819866463179
6 27 0.32344763690602574
6 50 8.565470135505892
6 26 3.182880289832136
6 84 2.6427227551301113
6 38 9.475008567234806
6 68 7.4388172923321
6 42 2.6668167845075628
6 44 8.822452252265943
6 19 9.618712258027669
7 64 4.185135102451804
7 47 5.222627269651852
7 91 9.1610891923565
7 77 9.182749663696704
7 45 0.0981104520644871
7 63 8.87006099220468
7 86 7.404479173299272
7 33 5.719526743715303
7 87 9.78978164913896
7 14 0.2672631807871062
7 39 3.0062283676686876
7 44 2.246510173608752
7 52 6.912742247796655
7 60 6.855633466557015
7 78 7.4083508750787885
7 30 1.9007851189624092
7 42 8.205602988130577
7 68 2.2370969115156147
7 41 1.530730688913713
7 19 5.814457996999238
7 36 9.435595511809144
8 56 9.00829120354375
8 62 7.634106696163028
8 30 5.2416458908127
8 70 1.170055800893064
8 25 9.78479851280429
8 92 9.055756897224779
8 10 2.4557670222823615
8 11 3.449756460401965
8 53 3.0109027176633276
8 55 1.4761251515141915
8 66 4.703415384557697
8 69 6.903506065298997
8 57 5.962366619276095
8 36 6.719869519675563
8 95 7.693472749059497
8 28 2.4848843665837728
8 81 2.0083650928567742
8 87 2.6083529998037083
8 67 8.167082676767016
8 20 0.9900047313768923
8 77 1.639945886851072
9 88 7.284144018871964
9 93 4.3028120661192375
9 91 4.64812796969149
9 32 1.143886739867126
9 74 1.4264924112881538
9 10 6.37496545103264
9 98 2.187124363634061
9 43 5.859312467821198
9 52 0.6868109058902772
9 95 0.8914801156882157
9 38 5.455728695746208
9 57 3.412702953923803
9 51 8.749069975144966
9 55 6.884994129994521
9 63 4.326027910511954
9 47 8.606385158120261
9 15 3.7959016590132277
9 53 0.03066225578257309
9 37 3.3427490715476385
9 34 2.592958798739514
9 67 3.691778154656621
9 83 6.717127322544442
10 74 3.3040743580341925
10 46 7.554303673073567
10 68 6.036675296515941
10 16 5.587538848705381
10 25 8.083380926351731
10 53 7.402866828526571
10 34 8.11991256018793
10 15 5.229071352761114
10 50 1.9187381374790613
10 71 7.927339815294091
10 23 8.004145173559852
10 12 5.9600370620438925
10 65 6.488526118876745
10 66 3.124278301796065
10 86 8.726181104912587
10 64 9.262384901930185
10 55 9.719970312730519
11 87 8.574826546794828
11 24 0.5485162511583463
11 75 9.288427215012767
11 52 6.194884565928016
11 40 3.3734421706992634
11 27 3.265527490522808
11 29 8.151708744830376
11 32 5.854563311853447
11 91 9.620962363735334
11 84 9.86445709512957
11 68 1.4268704519197262
