0 36 7.227436733848483
0 99 5.530532051868386
0 16 4.047351830565834
0 53 4.698878555070833
0 47 6.0033768257403715
0 10 3.946918040849728
0 88 4.945250527406446
0 40 7.354680814148775
0 3 4.243820609388065
0 49 6.295553979482243
0 25 3.9894394093458962
0 82 6.853219374322675
0 92 8.028414738364223
0 78 9.983217856473395
0 73 5.032139377512982
0 71 8.194159248431005
0 15 5.610950264220999
0 20 6.387822071828508
0 46 2.5827106283498957
0 1 1.991512653570915
0 26 9.986685898195958
0 39 7.778398297986414
0 81 8.117489626327647
0 44 4.392807032964452
0 55 6.38404213712337
0 33 4.4195340153012
0 60 5.092681021948104
0 4 2.4807308290126873
0 11 0.50523419580496
0 91 7.013003190990899
0 14 8.146818438609333
0 24 8.46170674645683
0 58 2.310037513957134
0 54 6.525784404066565
0 45 3.617559910071031
0 30 3.8422152054192615
0 87 6.114710023192789
0 43 6.505356735763673
0 85 2.68310806816892
0 75 4.886325947138086
0 41 5.49986557385202
0 32 9.638671404105335
0 94 4.9578103629664
0 83 3.626067704399177
0 56 6.531498051407377
0 22 0.10665081357981165
0 9 5.219661450075643
0 70 9.987235560471069
0 48 5.192721898231064
0 57 7.752839136678991
0 67 4.12447143926539
0 12 4.700409729427811
0 63 3.913242458550773
0 34 4.961153395121127
1 60 0.40279396099528686
1 14 6.013687627296714
1 75 1.233538753273089
1 78 1.974900184805587
1 84 8.443310322450904
1 89 0.7305969431909176
1 82 8.615497684234597
1 19 4.597662558141678
1 72 5.446984280675106
1 26 7.131341572312204
1 59 0.9027862225385364
1 30 9.405061931990224
1 92 3.0631206864837743
1 12 4.331795575367165
1 42 0.2511636445750709
1 10 2.791933291311246
1 34 4.789845598921287
1 38 2.193966123635791
1 97 6.562479544441237
1 68 8.624363255138011
1 57 0.8240803064201652
1 70 7.43325826568391
1 80 9.038419858221499
1 99 2.0518640835006687
1 25 5.636694571047174
1 13 0.8383995430923696
1 3 6.808466041334574
1 15 7.451667882774808
1 69 2.1246566833068856
1 39 0.5291288082847356
1 66 3.48209588803446
1 74 4.549488663088278
1 43 6.2733637522947285
1 61 4.566312479764598
1 45 2.6991071024609816
1 5 8.315705358080454
1 55 4.285962500616062
1 54 0.8254168572219001
1 93 5.033265067943416
1 23 6.98204127001407
1 96 1.422379320911259
1 62 4.525378340837358
1 7 7.050733566077014
1 87 0.21968569871605226
1 27 4.393249997014399
1 65 5.320643602244633
1 53 6.529528031918997
1 9 4.9941632767786395
1 37 1.0228195543091723
1 17 1.7635799505286842
1 22 6.850191794752688
1 91 4.803044406580776
1 44 7.570299415408439
1 33 8.405003047221648
1 64 3.541865509785387
1 63 5.674534850135209
1 29 5.581868071936912
1 58 7.866829271587873
1 52 5.1574489493762075
1 4 8.950700150107995
1 28 4.305264492572293
1 2 4.747481368733783
2 12 9.793775181916454
2 54 0.33107798802908706
2 20 8.607642972177182
2 86 6.056800273139624
2 35 9.427924237671139
2 22 5.677136823970511
2 14 3.040047575143955
2 52 0.12654507040795182
2 46 6.164613522394555
2 15 7.986100694568502
2 19 5.090488446495555
2 69 7.582833803817373
2 31 1.5325380512260522
2 79 5.1614999710082285
2 85 4.681538936003017
2 6 3.8463150585785124
2 80 7.915451552098326
2 59 2.5651944534332562
2 51 0.16355674005976373
2 45 7.2837531219567
2 70 4.2555148877355
2 29 6.449721003701664
2 74 6.925304820245998
2 72 0.36114274160512605
2 10 3.431165348640538
2 26 0.6109061433058693
2 7 4.942440784982706
2 57 0.5193480920345572
2 71 3.3092327705527813
2 91 8.291542350545939
2 40 9.39393550276485
2 92 0.30414829487122375
2 30 7.294111465205203
2 90 5.204058392981397
2 88 1.3796968657199948
2 4 3.516090865413757
2 49 2.3368579948005532
2 82 9.498103779261932
2 48 1.6665575751387118
2 39 0.5182148154748267
2 77 6.656490732865382
2 47 7.203951871622105
2 42 9.806247129192155
2 55 9.598046402770358
2 21 2.034321687469234
2 11 7.850934062361571
2 24 0.31978121381307734
2 33 8.153961051861996
2 9 2.6963753420889014
3 19 2.418542917923915
